datetime,season,weather,temp,humidity,windspeed,casual,registered,count,hour,dow,month,year,is_weekend,is_morning_rush,is_evening_rush,is_night,hour_sin,hour_cos,dow_sin,dow_cos,lag_1h,lag_2h,lag_3h,lag_24h,lag_48h,lag_168h,lag_336h,roll_24h_mean,roll_24h_std,roll_168h_mean,roll_168h_std
2011-06-02 01:00:00,1,4,9.53,95.53,11.2,11,14,25,1,3,6,2011,0,0,0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,135.0,95.0,80.0,53.0,184.0,10.0,46.0,129.75,62.905208189714436,121.74404761904762,56.19778982418691
2011-06-02 02:00:00,2,2,23.35,91.63,11.08,34,125,159,2,3,6,2011,0,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,25.0,135.0,95.0,104.0,147.0,48.0,82.0,128.58333333333334,64.62663111500842,121.83333333333333,56.03085833563825
2011-06-02 03:00:00,3,4,12.18,20.26,5.95,7,113,120,3,3,6,2011,0,0,0,1,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,159.0,25.0,135.0,113.0,111.0,99.0,33.0,130.875,64.69212202559076,122.49404761904762,55.80901961998477
2011-06-02 04:00:00,2,3,31.02,94.72,32.48,9,103,112,4,3,6,2011,0,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,120.0,159.0,25.0,144.0,128.0,101.0,78.0,131.16666666666666,64.62377181856522,122.61904761904762,55.77959293782194
2011-06-02 05:00:00,3,2,14.81,31.0,37.32,33,171,204,5,3,6,2011,0,0,0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,112.0,120.0,159.0,208.0,51.0,29.0,38.0,129.83333333333334,64.67757266469663,122.68452380952381,55.76051657001697
2011-06-02 06:00:00,2,1,14.87,23.19,33.84,7,50,57,6,3,6,2011,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,204.0,112.0,120.0,164.0,143.0,46.0,110.0,129.66666666666666,64.47221623821132,123.72619047619048,55.634360465835876
2011-06-02 07:00:00,2,2,22.95,24.43,46.23,21,192,213,7,3,6,2011,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,57.0,204.0,112.0,172.0,101.0,32.0,63.0,125.20833333333333,65.68301955582604,123.79166666666667,55.548743677528066
2011-06-02 08:00:00,1,4,10.51,47.91,7.28,49,152,201,8,3,6,2011,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,213.0,57.0,204.0,51.0,56.0,137.0,107.0,126.91666666666667,67.46201292880171,124.86904761904762,55.513019406608166
2011-06-02 09:00:00,4,4,13.55,69.66,15.99,11,188,199,9,3,6,2011,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,201.0,213.0,57.0,205.0,151.0,88.0,34.0,133.16666666666666,67.0701557855762,125.25,55.81553772469654
2011-06-02 10:00:00,4,2,17.5,52.18,17.23,21,144,165,10,3,6,2011,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,199.0,201.0,213.0,107.0,146.0,39.0,84.0,132.91666666666666,66.8014036995623,125.91071428571429,56.02852463825415
2011-06-02 11:00:00,3,4,15.61,22.04,11.6,26,96,122,11,3,6,2011,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,165.0,199.0,201.0,153.0,106.0,164.0,55.0,135.33333333333334,66.87214710154764,126.66071428571429,55.700528422561895
2011-06-02 12:00:00,4,3,20.75,58.12,7.11,17,51,68,12,3,6,2011,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,122.0,165.0,199.0,27.0,37.0,77.0,181.0,134.04166666666666,66.8154363619059,126.41071428571429,55.62613980339528
2011-06-02 13:00:00,2,2,22.99,55.37,24.34,18,57,75,13,3,6,2011,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,68.0,122.0,165.0,34.0,176.0,224.0,60.0,135.75,64.44158122908189,126.35714285714286,55.678319640731026
2011-06-02 14:00:00,2,4,22.0,80.55,41.72,4,184,188,14,3,6,2011,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,75.0,68.0,122.0,152.0,94.0,22.0,95.0,137.45833333333334,62.12888368871446,125.4702380952381,55.29906990969305
2011-06-02 15:00:00,1,2,24.63,42.37,47.73,15,165,180,15,3,6,2011,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,188.0,75.0,68.0,245.0,148.0,176.0,88.0,138.95833333333334,62.92471634847665,126.45833333333333,54.92093982024105
2011-06-02 16:00:00,1,2,14.23,37.4,6.47,48,68,116,16,3,6,2011,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,180.0,188.0,75.0,55.0,128.0,185.0,43.0,136.25,59.465920090198935,126.48214285714286,54.943408361029
2011-06-02 17:00:00,4,1,8.79,40.48,41.16,40,122,162,17,3,6,2011,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,116.0,180.0,188.0,213.0,169.0,38.0,70.0,138.79166666666666,57.09867825064804,126.07142857142857,54.76094716560266
2011-06-02 18:00:00,3,2,27.82,44.3,41.23,9,36,45,18,3,6,2011,0,0,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,162.0,116.0,180.0,202.0,175.0,72.0,128.0,136.66666666666666,55.13198918852893,126.80952380952381,54.40125399014296
2011-06-02 19:00:00,4,1,30.52,67.93,19.45,18,74,92,19,3,6,2011,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,45.0,162.0,116.0,125.0,98.0,101.0,200.0,130.125,56.34390712016011,126.64880952380952,54.60364970813351
2011-06-02 20:00:00,4,4,12.71,57.72,5.5,43,107,150,20,3,6,2011,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,92.0,45.0,162.0,80.0,93.0,195.0,155.0,128.75,56.87457596593015,126.5952380952381,54.63337118144528
2011-06-02 21:00:00,4,1,17.21,46.95,49.5,0,161,161,21,3,6,2011,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,150.0,92.0,45.0,197.0,126.0,42.0,114.0,131.66666666666666,56.054838573813086,126.32738095238095,54.4058266763135
2011-06-02 22:00:00,4,1,19.96,49.95,32.78,21,34,55,22,3,6,2011,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,161.0,150.0,92.0,80.0,124.0,61.0,184.0,130.16666666666666,54.695732817156845,127.03571428571429,54.07500810247896
2011-06-02 23:00:00,2,1,21.0,49.67,49.11,16,187,203,23,3,6,2011,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,55.0,161.0,150.0,95.0,123.0,190.0,95.0,129.125,55.917106739234704,127.0,54.12084504387833
2011-06-03 00:00:00,3,3,24.78,97.79,24.18,34,38,72,0,4,6,2011,0,0,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,203.0,55.0,161.0,135.0,172.0,158.0,90.0,133.625,57.37808436343447,127.07738095238095,54.22066214901821
2011-06-03 01:00:00,2,1,6.25,38.64,19.76,38,173,211,1,4,6,2011,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,72.0,203.0,55.0,25.0,53.0,20.0,38.0,131.0,58.73744084075974,126.56547619047619,54.33282219281981
2011-06-03 02:00:00,3,2,26.64,85.44,12.36,8,117,125,2,4,6,2011,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,211.0,72.0,203.0,159.0,104.0,75.0,56.0,138.75,56.36623256802831,127.70238095238095,54.08737215499073
2011-06-03 03:00:00,1,1,6.86,76.66,49.18,4,143,147,3,4,6,2011,0,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,125.0,211.0,72.0,120.0,113.0,138.0,245.0,137.33333333333334,56.26232554171869,128.0,53.932981255127046
2011-06-03 04:00:00,4,2,19.05,20.45,12.66,8,87,95,4,4,6,2011,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,147.0,125.0,211.0,112.0,144.0,67.0,167.0,138.45833333333334,56.17053162636453,128.05357142857142,53.94744159118582
2011-06-03 05:00:00,2,1,29.83,99.45,1.19,10,158,168,5,4,6,2011,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,95.0,147.0,125.0,204.0,208.0,127.0,126.0,137.75,56.62404620561537,128.2202380952381,53.80074411203674
2011-06-03 06:00:00,3,3,18.54,80.52,25.62,13,13,26,6,4,6,2011,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,168.0,95.0,147.0,57.0,164.0,34.0,152.0,136.25,55.25297552483339,128.46428571428572,53.8880957221964
2011-06-03 07:00:00,1,4,9.47,74.6,18.85,45,46,91,7,4,6,2011,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,26.0,168.0,95.0,213.0,172.0,206.0,222.0,134.95833333333334,57.50272520322069,128.41666666666666,53.97553411901683
2011-06-03 08:00:00,1,1,34.55,52.43,13.07,39,159,198,8,4,6,2011,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,91.0,26.0,168.0,201.0,51.0,178.0,105.0,129.875,55.66695413446568,127.73214285714286,53.71431116679427
2011-06-03 09:00:00,4,1,31.68,64.42,31.73,23,106,129,9,4,6,2011,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,198.0,91.0,26.0,199.0,205.0,142.0,162.0,129.75,55.503427234564704,127.85119047619048,53.84838327942474
2011-06-03 10:00:00,3,3,28.14,40.26,18.21,19,76,95,10,4,6,2011,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,129.0,198.0,91.0,165.0,107.0,64.0,112.0,126.83333333333333,53.50958196733413,127.77380952380952,53.83726892702121
2011-06-03 11:00:00,2,1,17.35,22.84,20.11,32,101,133,11,4,6,2011,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,95.0,129.0,198.0,122.0,153.0,160.0,150.0,123.91666666666667,53.24587484872237,127.95833333333333,53.67024556941262
2011-06-03 12:00:00,4,2,10.52,86.88,1.15,3,16,19,12,4,6,2011,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,133.0,95.0,129.0,68.0,27.0,120.0,243.0,124.375,53.275993859703256,127.79761904761905,53.614119098911125
2011-06-03 13:00:00,2,1,33.24,91.72,29.45,15,123,138,13,4,6,2011,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,19.0,133.0,95.0,75.0,34.0,158.0,30.0,122.33333333333333,56.37889419051189,127.19642857142857,54.26440689284285
2011-06-03 14:00:00,1,1,20.97,33.0,6.1,24,123,147,14,4,6,2011,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,138.0,19.0,133.0,188.0,152.0,222.0,135.0,124.95833333333333,55.53962875568083,127.07738095238095,54.21834290046117
2011-06-03 15:00:00,2,4,30.57,82.96,10.69,0,183,183,15,4,6,2011,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,147.0,138.0,19.0,180.0,245.0,132.0,199.0,123.25,54.128871987218645,126.63095238095238,53.73872916492545
2011-06-03 16:00:00,2,4,15.26,79.29,35.86,23,163,186,16,4,6,2011,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,183.0,147.0,138.0,116.0,55.0,69.0,141.0,123.375,54.268905742006545,126.93452380952381,53.91300820455224
2011-06-03 17:00:00,4,1,15.06,34.27,15.66,2,116,118,17,4,6,2011,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,186.0,183.0,147.0,162.0,213.0,59.0,165.0,126.29166666666667,55.71704849284132,127.63095238095238,53.91583144610386
2011-06-03 18:00:00,2,3,34.57,53.75,8.16,31,169,200,18,4,6,2011,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,118.0,186.0,183.0,45.0,202.0,31.0,95.0,124.45833333333333,55.21261604936413,127.98214285714286,53.65764989065277
2011-06-03 19:00:00,4,4,20.65,53.82,28.87,33,81,114,19,4,6,2011,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,200.0,118.0,186.0,92.0,125.0,191.0,140.0,130.91666666666666,54.57576836613144,128.98809523809524,53.41219086385728
2011-06-03 20:00:00,1,1,9.22,80.8,10.75,48,146,194,20,4,6,2011,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,114.0,200.0,118.0,150.0,80.0,158.0,62.0,131.83333333333334,54.07616743129991,128.5297619047619,53.206852648932944
2011-06-03 21:00:00,4,4,11.59,87.01,13.55,24,134,158,21,4,6,2011,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,194.0,114.0,200.0,161.0,197.0,112.0,175.0,133.66666666666666,55.44732452608926,128.74404761904762,53.39840059321911
2011-06-03 22:00:00,4,1,19.46,27.58,31.07,42,54,96,22,4,6,2011,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,158.0,194.0,114.0,55.0,80.0,109.0,92.0,133.54166666666666,55.38637343533923,129.01785714285714,53.429955626548434
2011-06-03 23:00:00,3,4,6.27,65.04,36.99,2,157,159,23,4,6,2011,0,0,0,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,96.0,158.0,194.0,203.0,95.0,91.0,49.0,135.25,53.45721572475964,128.9404761904762,53.468520301621915
2011-06-04 00:00:00,2,4,18.88,80.94,36.98,6,75,81,0,5,6,2011,1,0,0,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,159.0,96.0,158.0,72.0,135.0,95.0,45.0,133.41666666666666,51.760247182618905,129.3452380952381,53.436961360690646
2011-06-04 01:00:00,1,2,17.57,82.9,24.11,41,119,160,1,5,6,2011,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,81.0,159.0,96.0,211.0,25.0,159.0,69.0,133.79166666666666,51.32672764763504,129.26190476190476,53.501719497269846
2011-06-04 02:00:00,4,1,28.38,31.84,22.71,34,28,62,2,5,6,2011,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,160.0,81.0,159.0,125.0,159.0,94.0,187.0,131.66666666666666,48.99393632993229,129.26785714285714,53.50510336779705
2011-06-04 03:00:00,1,1,15.65,62.04,39.38,28,194,222,3,5,6,2011,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,62.0,160.0,81.0,147.0,120.0,166.0,115.0,129.04166666666666,51.01276836471329,129.07738095238096,53.68805407151351
2011-06-04 04:00:00,3,1,34.48,88.6,9.65,39,161,200,4,5,6,2011,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,222.0,62.0,160.0,95.0,112.0,138.0,157.0,132.16666666666666,54.34884636723475,129.41071428571428,54.091000098928895
2011-06-04 05:00:00,2,1,10.42,45.48,7.61,24,161,185,5,5,6,2011,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,200.0,222.0,62.0,168.0,204.0,182.0,117.0,136.54166666666666,55.442080366471906,129.7797619047619,54.36078473778922
2011-06-04 06:00:00,4,4,22.73,54.01,33.23,27,85,112,6,5,6,2011,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,185.0,200.0,222.0,26.0,57.0,209.0,27.0,137.25,55.967576016988644,129.79761904761904,54.37853128722602
2011-06-04 07:00:00,2,2,7.69,84.35,20.48,23,1,24,7,5,6,2011,1,1,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,112.0,185.0,200.0,91.0,213.0,76.0,186.0,140.83333333333334,51.07425682420587,129.2202380952381,54.04648981220549
2011-06-04 08:00:00,3,2,27.02,27.15,35.5,4,154,158,8,5,6,2011,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,24.0,112.0,185.0,198.0,201.0,112.0,67.0,138.04166666666666,55.55137001141321,128.91071428571428,54.500104966898235
2011-06-04 09:00:00,3,3,34.84,88.76,12.83,26,46,72,9,5,6,2011,1,1,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,158.0,24.0,112.0,129.0,199.0,128.0,165.0,136.375,54.25929092951662,129.1845238095238,54.5301806101602
2011-06-04 10:00:00,1,1,29.57,44.89,16.24,9,99,108,10,5,6,2011,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,72.0,158.0,24.0,95.0,165.0,139.0,213.0,134.0,55.821142947811545,128.85119047619048,54.70833277683578
2011-06-04 11:00:00,4,3,21.67,20.12,44.83,11,56,67,11,5,6,2011,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,108.0,72.0,158.0,133.0,122.0,51.0,147.0,134.54166666666666,55.48832949499326,128.66666666666666,54.72617373630633
2011-06-04 12:00:00,1,4,19.54,38.73,21.08,17,121,138,12,5,6,2011,1,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,67.0,108.0,72.0,19.0,68.0,191.0,153.0,131.79166666666666,57.1778150704615,128.76190476190476,54.60398946790657
2011-06-04 13:00:00,3,3,30.05,27.16,29.55,37,144,181,13,5,6,2011,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,138.0,67.0,108.0,138.0,75.0,109.0,156.0,136.75,51.8863725093008,128.44642857142858,54.39495826061939
2011-06-04 14:00:00,2,1,33.08,27.39,5.33,7,97,104,14,5,6,2011,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,181.0,138.0,67.0,147.0,188.0,203.0,33.0,138.54166666666666,52.667933620791224,128.875,54.52431062472788
2011-06-04 15:00:00,1,2,34.68,75.43,8.94,49,153,202,15,5,6,2011,1,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,104.0,181.0,138.0,183.0,180.0,66.0,49.0,136.75,53.097326551875796,128.28571428571428,54.25269582497424
2011-06-04 16:00:00,1,2,16.9,37.12,1.79,37,124,161,16,5,6,2011,1,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,202.0,104.0,181.0,186.0,116.0,124.0,138.0,137.54166666666666,53.9516524038093,129.0952380952381,54.33233706955733
2011-06-04 17:00:00,2,1,34.73,94.78,21.22,29,137,166,17,5,6,2011,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,161.0,202.0,104.0,118.0,162.0,57.0,237.0,136.5,53.211636517490966,129.3154761904762,54.38652306215084
2011-06-04 18:00:00,1,4,9.68,61.32,49.45,8,38,46,18,5,6,2011,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,166.0,161.0,202.0,200.0,45.0,164.0,133.0,138.5,53.387834471583794,129.96428571428572,54.16838825102978
2011-06-04 19:00:00,2,1,12.61,56.81,43.69,47,8,55,19,5,6,2011,1,0,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,46.0,166.0,161.0,114.0,92.0,182.0,86.0,132.08333333333334,54.907761917971044,129.26190476190476,54.48850212123693
2011-06-04 20:00:00,4,4,7.67,54.74,31.65,42,24,66,20,5,6,2011,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,55.0,46.0,166.0,194.0,150.0,112.0,157.0,129.625,57.03226584860624,128.50595238095238,54.633235155157095
2011-06-04 21:00:00,2,2,13.15,75.41,43.05,24,147,171,21,5,6,2011,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,66.0,55.0,46.0,158.0,161.0,79.0,83.0,124.29166666666667,56.73468317847846,128.23214285714286,54.83136621614664
2011-06-04 22:00:00,4,4,28.04,56.18,29.71,29,14,43,22,5,6,2011,1,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,171.0,66.0,55.0,96.0,55.0,169.0,206.0,124.83333333333333,57.13117375385142,128.7797619047619,54.79613011328528
2011-06-04 23:00:00,2,1,30.59,30.29,18.44,1,112,113,23,5,6,2011,1,0,0,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,43.0,171.0,66.0,159.0,203.0,156.0,99.0,122.625,59.27813036129296,128.0297619047619,55.10375902445878
2011-06-05 00:00:00,3,1,28.37,90.41,8.68,16,90,106,0,6,6,2011,1,0,0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,113.0,43.0,171.0,81.0,72.0,209.0,219.0,120.70833333333333,58.79254549513151,127.77380952380952,55.072918715279705
2011-06-05 01:00:00,3,1,23.93,54.27,32.65,44,138,182,1,6,6,2011,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,106.0,113.0,43.0,160.0,211.0,68.0,58.0,121.75,58.27763386322114,127.16071428571429,54.73554607635862
2011-06-05 02:00:00,4,4,20.42,25.92,9.65,6,143,149,2,6,6,2011,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,182.0,106.0,113.0,62.0,125.0,66.0,109.0,122.66666666666667,59.073032666402064,127.83928571428571,54.70435842439323
2011-06-05 03:00:00,4,4,26.26,62.35,20.87,21,149,170,3,6,6,2011,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,149.0,182.0,106.0,222.0,147.0,97.0,209.0,126.29166666666667,57.844979615059735,128.33333333333334,54.517004617047576
2011-06-05 04:00:00,3,4,16.73,71.79,41.29,9,189,198,4,6,6,2011,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,170.0,149.0,182.0,200.0,95.0,110.0,107.0,124.125,55.00854676676446,128.76785714285714,54.556675273861494
2011-06-05 05:00:00,4,2,30.24,42.05,6.46,25,151,176,5,6,6,2011,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,198.0,170.0,149.0,185.0,168.0,215.0,182.0,124.04166666666667,54.889992092220844,129.29166666666666,54.797324355182184
2011-06-05 06:00:00,2,3,25.32,84.03,6.45,12,163,175,6,6,6,2011,1,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,176.0,198.0,170.0,112.0,26.0,79.0,137.0,123.66666666666667,54.48467408496573,129.0595238095238,54.51393299689416
2011-06-05 07:00:00,2,3,25.93,73.58,11.22,41,145,186,7,6,6,2011,1,1,0,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,175.0,176.0,198.0,24.0,91.0,226.0,29.0,126.29166666666667,55.40795670900233,129.63095238095238,54.48919681136286
2011-06-05 08:00:00,3,1,21.08,72.03,27.6,27,147,174,8,6,6,2011,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,186.0,175.0,176.0,158.0,198.0,137.0,79.0,133.04166666666666,52.17818898540953,129.39285714285714,54.151930394405746
2011-06-05 09:00:00,1,2,31.56,53.67,12.59,35,7,42,9,6,6,2011,1,1,0,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,174.0,186.0,175.0,72.0,129.0,113.0,158.0,133.70833333333334,52.61135533461326,129.61309523809524,54.25819020879159
2011-06-05 10:00:00,2,4,12.56,96.95,25.16,10,14,24,10,6,6,2011,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,42.0,174.0,186.0,108.0,95.0,66.0,142.0,132.45833333333334,54.46497012772984,129.1904761904762,54.66336306931134
2011-06-05 11:00:00,4,1,16.43,41.94,15.1,8,76,84,11,6,6,2011,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,24.0,42.0,174.0,67.0,133.0,194.0,119.0,128.95833333333334,58.64371360109748,128.9404761904762,55.048775582978
2011-06-05 12:00:00,1,2,28.33,66.22,25.31,15,124,139,12,6,6,2011,1,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,84.0,24.0,42.0,138.0,19.0,108.0,179.0,129.66666666666666,57.96150646665482,128.28571428571428,54.924351116736396
2011-06-05 13:00:00,1,1,19.78,44.72,13.88,16,77,93,13,6,6,2011,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,139.0,84.0,24.0,181.0,138.0,195.0,211.0,129.70833333333334,57.96811654894347,128.4702380952381,54.90786246451441
2011-06-05 14:00:00,2,2,31.68,79.58,49.0,4,46,50,14,6,6,2011,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,93.0,139.0,84.0,104.0,147.0,183.0,61.0,126.04166666666667,57.362674704683805,127.86309523809524,54.731453873040515
2011-06-05 15:00:00,2,2,15.39,23.82,24.64,4,118,122,15,6,6,2011,1,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,50.0,93.0,139.0,202.0,183.0,109.0,47.0,123.79166666666667,59.29145342522285,127.07142857142857,54.890808478578734
2011-06-05 16:00:00,1,3,16.08,23.67,37.18,37,151,188,16,6,6,2011,1,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,122.0,50.0,93.0,161.0,186.0,116.0,191.0,120.45833333333333,56.90417510980668,127.14880952380952,54.874340925312914
2011-06-05 17:00:00,1,1,31.66,84.87,35.03,30,46,76,17,6,6,2011,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,188.0,122.0,50.0,166.0,118.0,95.0,35.0,121.58333333333333,57.9969389497087,127.57738095238095,55.06756840560078
2011-06-05 18:00:00,3,4,18.93,54.74,24.53,1,17,18,18,6,6,2011,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,76.0,188.0,122.0,46.0,200.0,142.0,113.0,117.83333333333333,57.909724847248775,127.46428571428571,55.15431730020804
2011-06-05 19:00:00,4,3,20.48,47.29,11.94,26,159,185,19,6,6,2011,1,0,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,18.0,76.0,188.0,55.0,114.0,213.0,153.0,116.66666666666667,59.67496501277036,126.72619047619048,55.78473407179177
2011-06-05 20:00:00,3,3,14.98,68.6,25.54,45,169,214,20,6,6,2011,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,185.0,18.0,76.0,66.0,194.0,136.0,94.0,122.08333333333333,59.73413317916877,126.55952380952381,55.56683437453166
2011-06-05 21:00:00,2,4,13.3,76.15,34.05,42,95,137,21,6,6,2011,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,214.0,185.0,18.0,171.0,158.0,26.0,139.0,128.25,61.31121608149126,127.02380952380952,55.970581706271105
